state,age,i_urban,i_citizen,i_noenglish,i_only_english,i_drive_to_work,i_asian,i_black,i_indigenous,i_white,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting,weights
AZ,34,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3.7,1,0,362,394,32,7.049111528823335e-8
AZ,37,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,4.4,1,1,422,434,12,7.031188652409353e-8
AZ,52,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,185,214,29,7.112194451878423e-8
AZ,63,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,6.1,1,1,422,484,62,7.086785677561955e-8
AZ,45,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,19.4,1,1,185,199,14,7.004387933225685e-8
AZ,27,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.3,1,1,332,354,22,7.197165369784371e-8
AZ,58,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,3.2,1,1,605,664,59,7.001416254091186e-8
AZ,56,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2.4,0,0,302,369,67,7.100136204330304e-8
AZ,25,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,9.204,1,1,452,469,17,7.283130088332692e-8
AZ,62,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,10.4,1,1,452,474,22,7.004387933225685e-8
AZ,55,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,3.32,1,1,392,454,62,7.004387933225685e-8
AZ,58,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.3,1,1,422,449,27,7.010334995034295e-8
AZ,54,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,8.6,1,1,275,279,4,7.080838615753346e-8
AZ,51,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,2.91,1,0,452,484,32,7.279723294781607e-8
AZ,47,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0.5,1,1,965,974,9,7.04313227396237e-8
AZ,47,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,2.5,1,0,905,924,19,7.106162824315564e-8
AZ,57,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,18,1,1,452,479,27,6.998445808786496e-8
AZ,27,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5.1,1,1,422,464,42,7.088097970466464e-8
AZ,41,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2.21,1,1,427,524,97,7.004387933225685e-8
AZ,47,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3.09,1,1,492,509,17,6.989541870729517e-8
AZ,61,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,14,1,1,452,469,17,7.079082409064281e-8
AZ,56,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,1,1,572,634,62,7.046121280623046e-8
AZ,55,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,13.46,1,1,377,399,22,6.998445808786496e-8
AZ,24,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0.89,1,1,695,729,34,7.013310378734034e-8
AZ,52,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,6.8,1,0,572,604,32,7.046121280623046e-8
AZ,37,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.52,1,1,372,434,62,7.034172698064263e-8
AZ,41,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,4.8,1,1,452,494,42,7.004387933225685e-8
AZ,51,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.3,0,1,527,534,7,7.106162824315564e-8
AZ,50,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.5,1,1,332,349,17,7.323383335665864e-8
AZ,33,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1.8,1,1,362,394,32,7.04313227396237e-8
AZ,40,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,4,1,1,452,494,42,6.992508617617623e-8
AZ,46,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,25.4,1,1,482,494,12,7.031188652409353e-8
AZ,80,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.6,1,0,542,574,32,6.995476596799332e-8
AZ,53,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,5,1,1,442,449,7,7.553501971687946e-8
AZ,41,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,3.4,1,1,437,449,12,7.007360846702485e-8
AZ,48,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,4.04,1,0,422,454,32,7.474721054944328e-8
AZ,49,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,10.5,1,1,275,364,89,7.104656528246443e-8
AZ,51,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,542,554,12,7.744653861407947e-8
AZ,62,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1.36,1,1,1115,1129,14,7.11958295649003e-8
AZ,68,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,275,289,14,7.02224394717322e-8
AZ,41,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.4,1,1,392,414,22,7.007360846702485e-8
AZ,43,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,3.6,1,1,332,359,27,7.741374826692153e-8
AZ,61,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,6.79,1,1,275,284,9,7.077866936618847e-8
AZ,64,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,5,1,1,422,454,32,6.998445808786496e-8
AZ,33,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.9,0,1,467,479,12,7.097124770879953e-8
AZ,38,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,9.2,1,1,497,519,22,7.342035179726978e-8
AZ,63,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,2.5,1,1,442,449,7,7.086785677561955e-8
AZ,80,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,8.55,1,1,527,539,12,7.001416254091186e-8
AZ,53,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2.1,1,1,332,339,7,7.04313227396237e-8
AZ,47,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,4.75,0,1,995,1009,14,7.046121280623046e-8
AZ,58,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,10.5,1,1,362,399,37,7.031188652409353e-8
AZ,52,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3.5,1,1,407,409,2,7.007360846702485e-8
AZ,37,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.36,1,1,362,379,17,7.328764273600646e-8
AZ,41,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6.5,1,1,332,379,47,7.12427274638377e-8
AZ,60,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.5,1,1,527,544,17,7.001416254091186e-8
AZ,64,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,10,1,1,362,394,32,8.476595223638672e-8
AZ,47,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,7,1,1,412,434,22,7.031188652409353e-8
AR,48,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,13.5,1,1,482,504,22,7.085091535244759e-8
AR,60,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,4.7,1,1,452,479,27,7.1016749600058e-8
AR,39,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,467,504,37,7.25837011973213e-8
AR,43,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.9,1,1,392,399,7,7.152530399596837e-8
AR,37,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3.6,0,1,422,469,47,8.062454535573796e-8
AR,50,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3.5,1,1,332,354,22,7.140532093503511e-8
AR,36,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,4.7,1,1,392,414,22,7.326488749827132e-8
AR,25,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,4.6,1,1,1095,1109,14,7.131546434433412e-8
AR,59,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,31,1,1,605,619,14,7.051177285320578e-8
AR,71,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,9.03,1,1,452,479,27,7.109178011889822e-8
AR,45,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,4.8,1,1,347,349,2,6.995476596799332e-8
AR,56,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,9.5,1,1,865,869,4,7.031188652409353e-8
AR,66,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.2,1,1,422,454,32,7.480244713732104e-8
AR,57,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2.11,1,0,255,304,49,7.065992553257177e-8
AR,59,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,4.9,1,1,462,469,7,7.077866936618847e-8
AR,25,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.5,1,1,462,464,2,7.055095751905751e-8
AR,29,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,3.3,1,1,482,494,12,7.14652875520769e-8
AR,54,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,9,1,1,1065,1094,29,7.054137878411082e-8
AR,48,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0.15,1,1,587,594,7,7.243093569493115e-8
AR,36,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.6,1,1,452,494,42,7.092737680842495e-8
AR,35,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.3,1,1,452,484,32,7.107639334937014e-8
AR,58,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10,1,1,512,534,22,7.004387933225685e-8
AR,31,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7,1,1,392,454,62,7.051177285320578e-8
AR,30,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.2,1,1,332,354,22,7.034172698064263e-8
AR,35,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6,1,1,377,439,62,7.031188652409353e-8
AR,44,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,8.1,1,1,512,519,7,7.224940292162286e-8
AR,58,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3,0,1,362,424,62,7.065992553257177e-8
AR,36,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,605,614,9,7.051177285320578e-8
AR,53,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.6,1,1,437,464,27,7.028205845718783e-8
AR,44,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,2.1,1,1,422,434,12,7.110623380591924e-8
AR,30,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.8,1,1,452,479,27,7.048217921456996e-8
AR,54,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1.8,1,1,437,454,17,7.004387933225685e-8
AR,42,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.6,1,1,482,504,22,7.054137878411082e-8
AR,31,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.8,1,1,497,504,7,7.071927279326992e-8
AR,57,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,5.1,1,1,372,404,32,7.110623380591924e-8
AR,28,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,105,109,4,7.054137878411082e-8
AR,46,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,5,1,1,255,324,69,7.19770197406116e-8
AR,28,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.56,1,1,1305,1324,19,7.028205845718783e-8
AR,59,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,7,1,0,1155,1179,24,7.060062754315409e-8
AR,30,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.5,1,1,945,959,14,7.051177285320578e-8
AR,68,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,4.6,1,0,392,439,47,7.35032238054015e-8
AR,41,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,392,404,12,7.900211283734937e-8
AR,40,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,9,1,1,482,504,22,7.034172698064263e-8
AR,46,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,392,404,12,7.080838615753346e-8
AR,26,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.81,1,1,452,484,32,7.155533091591941e-8
AR,47,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.7,1,1,875,924,49,7.16154221777242e-8
AR,51,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.57,1,1,275,304,29,7.016286998314834e-8
AR,32,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.1,1,1,377,409,32,7.051177285320578e-8
AR,30,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.76,1,1,437,444,7,7.004387933225685e-8
AR,51,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,3.5,1,1,407,419,12,7.128553701606593e-8
AR,31,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.2,1,1,422,429,7,7.068959300145283e-8
AR,45,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.103,1,1,442,489,47,7.104656528246443e-8
AR,30,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.4,1,1,317,334,17,7.237078927730649e-8
AR,38,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,6.4,1,1,1055,1109,54,7.060062754315409e-8
AR,56,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,8.72,1,1,245,269,24,7.06302703815103e-8
AR,71,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,4.45,1,1,407,414,7,7.016286998314834e-8
AR,57,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,3.6,1,1,392,409,17,7.074896491314156e-8
AR,32,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,6,1,1,245,304,59,7.019264854290044e-8
AR,43,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2.4,1,1,362,369,7,7.057099701239095e-8
AR,72,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,7.07,1,1,975,989,14,7.007360846702485e-8
AR,62,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.4,1,1,407,429,22,7.157591695688696e-8
AR,52,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.4,1,0,362,409,47,7.068959300145283e-8
AR,46,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,4.2,1,1,377,389,12,7.083811529230146e-8
AR,33,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.5,1,0,482,509,27,7.14652875520769e-8
AR,63,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,11.6,1,1,437,459,22,6.974726602792917e-8
AR,52,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,40.2,1,1,362,564,202,7.010334995034295e-8
CA,30,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,22,1,1,437,449,12,6.998445808786496e-8
CA,85,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.39,1,NA,482,489,7,7.031188652409353e-8
CA,24,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.2,1,1,392,439,47,7.136371121174611e-8
CA,29,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.63,1,1,295,304,9,7.034172698064263e-8
CA,41,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,10,1,1,422,439,17,7.007360846702485e-8
CA,74,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0.15,1,1,542,544,2,7.046121280623046e-8
CA,48,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,5.6,1,1,347,364,17,7.031188652409353e-8
CA,38,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2.5,1,1,422,484,62,7.02522427747814e-8
CA,49,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,8.6,1,1,422,439,17,7.160628245202988e-8
CA,51,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,5,1,1,482,489,7,7.001416254091186e-8
CA,41,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0.26,1,1,945,954,9,7.010334995034295e-8
CA,34,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5,1,1,362,394,32,7.049111528823335e-8
CA,50,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0.75,1,1,542,564,22,6.989541870729517e-8
CA,46,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,16,1,1,392,429,37,7.004387933225685e-8
CA,33,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,4.2,1,1,452,484,32,7.127295456251613e-8
CA,52,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,10.5,1,1,332,359,27,7.007360846702485e-8
CA,59,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,12,1,1,467,489,22,7.073078271780303e-8
CA,34,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2.6,1,1,362,394,32,7.004387933225685e-8
CA,55,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5.3,1,1,422,444,22,7.088097970466464e-8
CA,38,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,12.16,1,1,935,954,19,7.007360846702485e-8
CA,58,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,2,0,0,302,394,92,7.004387933225685e-8
CA,31,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,422,484,62,7.09110565446706e-8
CA,44,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.35,1,1,845,889,44,7.007360846702485e-8
CA,27,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,3,1,1,437,469,32,7.010334995034295e-8
CA,54,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,8.2,1,1,392,439,47,7.221624803937868e-8
CA,34,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,13,1,1,572,619,47,7.004387933225685e-8
CA,68,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1.98,1,1,467,479,12,6.998445808786496e-8
CA,29,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,8.3,1,1,332,344,12,7.001416254091186e-8
CA,53,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,4.5,1,1,542,574,32,7.112194451878423e-8
CA,39,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,7.5,1,1,512,539,27,7.15152237842787e-8
CA,39,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,10,1,1,452,474,22,7.010334995034295e-8
CA,25,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,8.9,1,1,1055,1114,59,7.004387933225685e-8
CA,58,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.6,1,1,407,424,17,7.071927279326992e-8
CA,36,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.4,1,1,392,429,37,7.270788130249833e-8
CA,65,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,4.72,1,1,402,419,17,6.98657635562337e-8
CA,24,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.3,1,1,965,979,14,7.301681508543958e-8
CA,56,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,10,1,1,452,499,47,7.004387933225685e-8
CA,33,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2.4,1,1,1025,1059,34,7.010334995034295e-8
CA,39,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.1,1,1,245,274,29,7.019264854290044e-8
CA,35,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5,1,1,362,374,12,6.998445808786496e-8
CA,32,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,6.0001,1,1,245,259,14,7.046121280623046e-8
CA,37,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,11.6,1,1,452,484,32,7.02522427747814e-8
CA,51,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,6.003,1,1,422,454,32,7.004387933225685e-8
CA,35,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,422,454,32,6.989541870729517e-8
CA,54,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,14.2,1,1,362,384,22,7.191063197669397e-8
CA,62,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,5.8,1,1,245,289,44,7.004387933225685e-8
CA,33,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.48,1,1,422,444,22,7.019264854290044e-8
CA,44,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,15,1,1,542,589,47,7.010334995034295e-8
CA,34,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,8,1,1,542,564,22,7.1136086657258e-8
CA,35,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.001,1,1,467,484,17,7.02522427747814e-8
CA,65,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,9.03,1,1,392,399,7,7.054137878411082e-8
CA,30,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3,1,1,452,474,22,7.055095751905751e-8
CA,30,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1.9,1,1,965,979,14,7.028205845718783e-8
CA,57,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,7.002,1,1,392,444,52,6.977687195883421e-8
CA,30,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.9,1,1,317,334,17,7.088097970466464e-8
CA,50,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,2.3,1,1,605,624,19,7.02522427747814e-8
CA,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,16.8,1,1,482,504,22,7.028205845718783e-8
CA,46,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,8.01,1,1,512,559,47,7.883610223684143e-8
CA,57,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,14,1,1,332,359,27,7.064081410975851e-8
CA,44,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.15,1,1,512,544,32,6.998445808786496e-8
CA,59,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1.62,1,1,422,459,37,6.992508617617623e-8
CA,55,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,6,1,1,215,234,19,7.148489609634625e-8
CA,60,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,12.85,1,1,362,374,12,7.004387933225685e-8
CA,45,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,8,1,1,317,339,22,6.98657635562337e-8
CA,60,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,6.5,1,1,542,634,92,6.995476596799332e-8
CA,32,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,6.5,1,1,422,444,22,7.040144508325824e-8
CA,56,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,8.9,1,1,1085,1104,19,6.992508617617623e-8
CA,24,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1.2,1,1,467,484,17,7.010334995034295e-8
CA,60,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2.3,1,0,422,454,32,7.049111528823335e-8
CA,50,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,45.8,1,1,482,494,12,6.974726602792917e-8
CA,63,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2.26,1,1,372,414,42,7.004387933225685e-8
CA,34,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,5.3,1,1,422,439,17,6.998445808786496e-8
CA,65,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,8.4,1,1,185,214,29,7.001416254091186e-8
CA,63,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.855,1,1,347,359,12,6.989541870729517e-8
CA,41,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4,0,1,362,379,17,8.210474997434251e-8
CA,30,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,3,1,1,377,419,42,7.083811529230146e-8
CA,50,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2.4,1,1,332,364,32,7.010334995034295e-8
CA,29,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,10,1,1,347,379,32,6.998445808786496e-8
CA,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.5,1,1,487,534,47,7.004387933225685e-8
CA,46,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3.6,0,1,542,604,62,7.154556406938144e-8
CA,27,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,23.5,1,1,392,404,12,7.24002278069167e-8
CA,25,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.9,1,1,695,714,19,7.307875594497332e-8
CA,24,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.5,1,1,542,554,12,7.100136204330304e-8
CA,45,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,397,419,22,7.02522427747814e-8
CA,35,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,3,1,1,392,409,17,6.992508617617623e-8
CA,34,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,6.3,1,1,392,419,27,7.02224394717322e-8
CA,54,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,3.7,1,1,357,414,57,7.055095751905751e-8
CA,53,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.22,0,0,845,874,29,7.640397230768274e-8
CA,32,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,5.2,1,1,437,454,17,7.14652875520769e-8
CA,49,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2.62,1,1,332,354,22,7.103148888635654e-8
CA,35,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,3.6,1,1,452,499,47,7.034172698064263e-8
CA,62,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,5.22,1,1,512,604,92,7.157591695688696e-8
CA,46,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,7.2,1,1,452,484,32,7.019264854290044e-8
CA,44,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,7.4,1,1,362,394,32,7.034172698064263e-8
CA,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5.7,1,1,437,459,22,7.055095751905751e-8
CA,60,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,5.5,1,1,1005,1024,19,7.016286998314834e-8
CA,63,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,9.5,1,1,452,474,22,7.013310378734034e-8
CA,26,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,5.8,1,1,452,474,22,7.345148341279231e-8
CA,60,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.14,1,1,302,324,22,7.049111528823335e-8
CA,31,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,4.5,1,1,225,279,54,7.136371121174611e-8
CA,37,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,402,414,12,7.076079717069176e-8
CA,43,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,8,1,1,452,464,12,7.04313227396237e-8
CA,46,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2.84,1,1,1065,1074,9,7.582358867523322e-8
CA,30,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,6,1,0,332,374,42,7.076079717069176e-8
CA,54,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.2,1,1,665,739,74,6.98657635562337e-8
CA,32,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4,1,1,467,529,62,7.013310378734034e-8
CA,45,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,542,564,22,7.073078271780303e-8
CA,47,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6,1,1,427,469,42,7.019264854290044e-8
