state,marrno,age,i_urban,i_citizen,i_noenglish,i_only_english,i_drive_to_work,i_asian,i_black,i_indigenous,i_white,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting,education
OH,1,30,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.15,1,1,452,479,27,16
OH,0,35,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1.3,1,1,1395,1399,4,16
OH,1,40,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.1,1,1,362,409,47,16
OH,1,30,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5.6,1,1,362,389,27,16
OH,0,29,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,3.5,1,1,695,719,24,16
OH,1,34,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.8,1,1,362,399,37,16
OH,2,61,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,10.5,1,1,542,559,17,16
OH,1,52,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,9.8,1,1,1215,1229,14,16
OH,0,31,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,6,1,1,362,409,47,16
OH,1,34,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.6,1,1,402,419,17,16
OH,1,84,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,2.2,1,1,1265,1269,4,16
OH,1,50,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.5,1,1,382,414,32,16
OH,1,64,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,542,554,12,16
OH,1,31,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,482,489,7,16
OH,2,52,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,6,1,1,362,379,17,16
OH,0,24,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,9.3,1,1,452,469,17,16
OH,1,42,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10.3,1,1,392,414,22,16
OH,1,62,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,7,1,1,392,424,32,16
OH,1,52,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,39.2,1,1,407,424,17,16
OH,1,40,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.6,1,1,452,459,7,16
OH,1,52,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.9,1,1,392,414,22,16
OH,1,45,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,10.7,1,1,407,434,27,16
OH,1,59,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,10.8,1,1,275,284,9,16
OH,0,38,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.201,1,1,482,509,27,16
OH,1,52,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.5,1,1,482,504,22,16
OH,1,59,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.5,1,1,225,274,49,16
OH,0,27,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.9,1,1,392,439,47,16
OH,3,59,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,6.3,1,1,332,364,32,16
OH,1,61,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1.8,1,0,402,419,17,16
OH,0,26,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.5,1,1,392,404,12,16
OH,1,42,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,13,1,1,362,399,37,16
OH,1,50,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5,1,1,15,39,24,16
OH,0,58,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,14.4,1,1,422,454,32,16
OH,0,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4.8,1,1,392,424,32,16
OH,2,65,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,4.7,1,1,572,614,42,16
OH,2,65,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,38.9,1,1,362,369,7,16
OH,1,29,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.48,1,1,422,449,27,16
OH,1,50,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,10.35,1,1,482,514,32,16
OH,0,25,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5,1,1,452,474,22,16
OH,1,80,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,11.15,1,1,542,554,12,16
OH,0,24,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,5,1,1,572,664,92,16
OH,1,31,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.5,1,1,512,529,17,16
OH,2,46,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,8.4,1,1,512,544,32,16
OH,0,25,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.9,1,1,452,479,27,16
OH,0,45,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,6.5,1,1,482,494,12,16
OH,1,56,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,3.08,1,1,785,799,14,16
OH,2,56,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,2.091,1,1,392,409,17,16
OH,0,27,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0.6,1,1,392,404,12,16
OH,1,34,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,9.77,1,1,497,509,12,16
OH,0,45,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,3.5,1,1,905,914,9,16
OH,1,50,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.5,1,1,1345,1374,29,16
OH,1,57,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.5,1,1,487,504,17,16
OH,1,45,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,8.6,1,1,512,664,152,16
OH,1,54,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.2,1,1,392,414,22,16
OK,2,52,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,3.75,1,1,452,459,7,16
OK,1,27,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.8,1,1,422,449,27,16
OK,1,51,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5.5,1,1,392,424,32,16
OK,0,24,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.8,1,1,537,544,7,16
OK,2,46,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,5.7,1,1,367,414,47,16
OK,1,76,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.64,1,1,422,454,32,16
OK,0,28,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,9.7,1,1,452,544,92,16
OK,1,28,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,4,1,1,362,384,22,16
OK,0,24,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.06,1,1,392,414,22,16
OK,1,27,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,1085,1104,19,16
OK,1,61,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5.5,1,1,482,514,32,16
OK,1,41,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,3.1,1,1,302,334,32,16
OK,1,29,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5.2,1,1,387,419,32,16
OK,0,40,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,3.8,1,1,427,444,17,16
OK,2,64,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,4.9,1,1,542,604,62,16
OK,1,56,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,42.4,1,1,467,484,17,16
OK,1,38,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.9,1,1,1095,1124,29,16
OK,1,36,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.2,1,1,442,459,17,16
OR,1,63,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3,1,1,497,509,12,16
OR,1,62,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1.5,1,1,1085,1099,14,16
OR,1,32,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,4.53,1,1,452,479,27,16
OR,0,43,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.901,1,1,452,459,7,16
OR,1,57,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6.5,1,1,482,499,17,16
OR,1,29,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0.718,1,1,512,544,32,16
OR,1,49,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10,1,1,422,469,47,16
OR,1,32,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6.5,1,1,1095,1114,19,16
OR,2,54,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,6.5,1,1,332,354,22,16
OR,1,71,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5.42,1,1,482,489,7,16
OR,0,49,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.902,1,1,422,439,17,16
OR,2,72,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,11.7,1,1,572,589,17,16
OR,1,58,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5.6,0,1,482,489,7,16
OR,1,39,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,7.8,1,1,472,484,12,16
OR,2,58,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,3.1,1,1,225,239,14,16
OR,1,60,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.5,1,1,725,744,19,16
OR,0,41,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.25,1,1,482,489,7,16
OR,1,47,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4,1,1,452,474,22,16
OR,2,58,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,4,1,1,507,519,12,16
OR,0,46,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,3.9,1,1,482,484,2,16
OR,1,50,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,23.1,1,1,605,619,14,16
PA,2,58,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1.6,1,1,482,504,22,16
PA,1,49,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,9.105,1,1,165,179,14,16
PA,1,34,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.18,1,1,482,499,17,16
PA,0,63,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.81,1,0,905,964,59,16
PA,0,27,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,6.7,1,1,452,489,37,16
PA,0,24,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,605,634,29,16
PA,2,41,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,6.4,1,1,392,439,47,16
PA,1,55,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5,1,1,482,514,32,16
PA,0,35,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.6,1,1,452,484,32,16
PA,1,44,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,10,1,1,542,589,47,16
PA,0,38,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,11,1,1,392,429,37,16
PA,1,56,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.9,1,1,392,424,32,16
PA,3,62,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,4.7,1,1,382,409,27,16
PA,3,73,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,7.86,1,1,512,529,17,16
PA,0,24,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0.5,1,1,655,659,4,16
PA,1,61,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,8,1,1,422,454,32,16
PA,1,60,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6.5,1,1,482,499,17,16
PA,1,64,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.6,1,1,462,479,17,16
PA,1,48,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,9.5,1,1,422,434,12,16
PA,2,59,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1.6,0,1,165,174,9,16
PA,0,51,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,7.1,1,1,482,489,7,16
PA,1,54,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1.8,1,1,407,414,7,16
PA,1,39,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.8,1,1,407,424,17,16
PA,1,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,21,1,1,302,349,47,16
PA,1,30,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,7.5,1,1,452,459,7,16
PA,1,69,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,8.6,1,1,422,429,7,16
PA,1,33,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,12,1,1,407,414,7,16
PA,1,41,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6.8,1,1,332,364,32,16
PA,0,29,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4,1,1,75,99,24,16
PA,0,26,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.4,1,1,422,484,62,16
PA,1,53,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.7,1,1,512,534,22,16
PA,1,46,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.4,1,1,482,519,37,16
PA,1,43,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,22,1,1,482,529,47,16
PA,1,45,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,6.1,1,1,407,414,7,16
PA,1,48,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,14.06,1,1,352,364,12,16
PA,0,64,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5.62,1,1,572,589,17,16
PA,1,48,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,17.3,1,1,482,489,7,16
PA,2,49,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,8.4,1,1,422,439,17,16
PA,1,44,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.5,1,1,452,484,32,16
PA,1,60,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,16,1,1,422,454,32,16
PA,1,74,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,11.7,1,1,542,559,17,16
PA,1,41,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0.96,1,1,482,529,47,16
PA,2,62,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,18.5,1,1,302,364,62,16
PA,1,28,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,12,1,1,422,449,27,16
PA,1,25,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5.2,1,1,1085,1099,14,16
PA,0,79,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.7,1,NA,452,499,47,16
PA,1,46,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,542,574,32,16
PA,1,27,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,3.8,1,1,482,514,32,16
PA,0,30,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,6.8,1,1,482,504,22,16
PA,0,26,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5.2,1,1,512,529,17,16
PA,1,53,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.62,1,1,542,569,27,16
PA,1,52,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0.65,1,1,482,504,22,16
PA,1,31,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,10.01,1,1,605,629,24,16
PA,0,34,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2,1,1,342,354,12,16
PA,0,24,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.001,1,1,542,584,42,16
PA,1,39,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,48.1,1,1,362,429,67,16
PA,1,44,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5.5,1,1,482,514,32,16
PA,1,56,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0.85,1,1,422,429,7,16
PA,0,37,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,8.7,1,1,362,389,27,16
PA,1,55,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,8.27,1,1,497,529,32,16
PA,0,26,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,2.8,1,1,422,464,42,16
PA,1,43,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.5,1,1,482,494,12,16
PA,1,34,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,9,1,1,482,534,52,16
PA,1,42,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,6.6,1,1,482,544,62,16
PA,1,65,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1.53,1,1,452,454,2,16
PA,0,30,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.4,1,1,437,459,22,16
PA,1,38,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7,1,1,392,414,22,16
PA,0,28,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1.6,1,1,452,469,17,16
RI,0,34,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,8,1,1,482,524,42,16
RI,1,48,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,8.065,1,1,392,409,17,16
RI,1,40,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,9.8,1,1,302,364,62,16
RI,1,45,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5.56,1,1,472,479,7,16
RI,1,61,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.89,1,1,437,484,47,16
RI,1,53,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,7,1,1,422,474,52,16
SC,1,53,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1.3,1,1,542,554,12,16
SC,0,60,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.02,1,1,332,349,17,16
SC,1,57,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,17.8,1,1,452,474,22,16
SC,1,31,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.2,1,1,422,439,17,16
SC,0,39,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5.2,1,1,427,449,22,16
SC,0,28,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.405,1,1,542,574,32,16
SC,0,28,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,3,0,1,512,539,27,16
SC,1,36,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7,1,1,402,479,77,16
SC,0,62,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0.9,1,1,527,534,7,16
SC,1,30,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,3.3,1,1,855,879,24,16
SC,0,29,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,3.2,1,1,362,409,47,16
SC,2,48,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,6.7,1,1,392,409,17,16
SC,0,60,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,2.85,1,1,517,544,27,16
SC,1,41,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,462,474,12,16
SC,0,30,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4,1,1,362,409,47,16
SC,1,29,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5,1,1,452,474,22,16
SC,2,63,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,2.45,1,1,482,504,22,16
SC,1,45,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,12,1,1,482,504,22,16
SC,1,53,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.2,1,1,482,499,17,16
SC,2,56,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,6.5,1,1,362,379,17,16
SC,1,34,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.4,1,1,512,519,7,16
SC,1,38,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.3,1,1,422,449,27,16
SC,1,28,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.8,1,1,362,404,42,16
SC,2,61,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,6.5,1,1,422,454,32,16
SC,0,64,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.9,1,1,392,404,12,16
SC,1,46,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.8,1,1,407,454,47,16
SC,1,53,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,15.6,1,1,472,484,12,16
SC,2,38,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,3.7,1,1,422,444,22,16
SD,1,41,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.64,1,1,467,484,17,16
SD,0,35,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.2,1,1,422,439,17,16
SD,1,55,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,5,1,1,452,469,17,16
SD,1,72,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.37,1,1,452,454,2,16
SD,1,30,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5.5,1,1,482,499,17,16
TN,0,31,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,8.4,1,1,422,439,17,16
TN,0,64,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,6.8,1,1,1025,1074,49,16
TN,1,59,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,55.17,1,1,422,449,27,16
TN,0,25,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1.6,1,1,482,529,47,16
TN,1,70,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,6,1,1,382,399,17,16
TN,2,47,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,4.301,1,1,432,449,17,16
TN,2,44,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1.8,1,1,542,584,42,16
TN,0,51,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5.25,1,1,447,489,42,16
TN,1,31,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.5,1,1,332,394,62,16
TN,1,51,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,7.8,1,1,422,449,27,16
TN,2,57,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,44.72,1,1,477,484,7,16
TN,1,24,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.8,1,1,422,454,32,16
TN,1,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,2.44,1,1,215,259,44,16
TN,1,29,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.4,1,1,302,339,37,16
TN,3,49,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,7.2,1,1,317,329,12,16
TN,1,24,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.5,1,1,512,534,22,16
TN,1,40,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,462,494,32,16
TN,2,42,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,6.7,1,1,437,469,32,16
TN,3,66,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,3.7,1,1,245,249,4,16
TN,0,47,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,5.1,1,1,527,549,22,16
TN,1,50,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,42.41,1,1,542,574,32,16
TN,1,60,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,12.09,1,1,347,359,12,16
TN,0,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1.3,1,1,527,549,22,16
TN,1,37,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.75,1,1,75,124,49,16
TN,2,61,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,6.4,1,1,362,364,2,16
TN,0,25,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,2.8,1,1,452,469,17,16
TN,0,25,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,3.8,1,1,512,529,17,16
TX,2,60,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0.9,1,1,422,454,32,16
TX,0,56,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,3.4,1,1,512,534,22,16
TX,1,44,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,437,479,42,16
TX,2,61,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,5.1,1,1,482,504,22,16
TX,1,34,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.2,1,1,402,424,22,16
TX,0,42,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,12,1,1,302,334,32,16
TX,3,54,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,4.5,0,1,1085,1094,9,16
TX,1,64,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,6,1,1,302,364,62,16
TX,1,34,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,8,1,1,45,64,19,16
TX,2,36,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,5.2,1,1,332,384,52,16
TX,0,67,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,4.52,1,1,332,359,27,16
TX,2,48,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,2.24,1,1,422,459,37,16
TX,1,42,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.5,1,1,542,549,7,16
TX,1,27,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2,1,1,422,454,32,16
TX,0,26,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5,1,1,527,544,17,16
TX,1,47,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,15,1,1,452,499,47,16
TX,2,47,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,7.6,1,1,422,454,32,16
TX,1,55,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,54.9,1,1,332,364,32,16
TX,0,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1.7,1,1,407,424,17,16
TX,1,48,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,8,1,1,542,634,92,16
TX,0,48,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1.52,1,1,605,619,14,16
TX,1,48,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.8,1,1,452,489,37,16
TX,1,46,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7,1,1,452,484,32,16
TX,2,57,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,12.5,1,1,302,349,47,16
TX,1,51,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,2.4,1,1,302,334,32,16
TX,0,25,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.24,0,1,1035,1054,19,16
TX,1,47,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,14,1,1,512,534,22,16
TX,1,31,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5.001,1,1,1155,1174,19,16
TX,0,27,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,3.8,1,1,452,479,27,16
TX,0,33,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,7.31,1,1,587,609,22,16
TX,0,29,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,3.3,1,1,422,489,67,16
TX,1,46,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5.4,1,1,392,404,12,16
TX,1,35,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,22.212,1,1,302,334,32,16
TX,2,54,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,8.03,1,1,482,499,17,16
TX,1,29,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.82,1,1,482,504,22,16
TX,1,32,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,13.65,1,1,285,309,24,16
