state,age,i_urban,i_drive_to_work,i_physical_disability,socioeconomic_index,poverty_pct,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,personal_nonwage_income,i_health_insurance,i_moved_in_last_year,i_moved_out_of_state_in_last_year,lived_abroad_in_last_year,time_depart,time_arrive,time_commuting,education,ability,weights
CA,47,1,0,FALSE,53.6,501,0,1,1,1,1,0,24.11,0,1,0,0,0,497,529,32,11,5469.4907763551455,2.8920415996993295e-7
CA,48,1,1,FALSE,47.88,469,0,1,0,1,1,0,9.5,0,1,0,0,0,362,419,57,7,-3951.300342247003,3.026082075521118e-7
CA,44,1,1,FALSE,47.88,501,1,0,1,1,1,0,10.5,0,1,0,0,0,452,544,92,11,6928.221964081051,3.0602113839842723e-7
CA,32,1,1,FALSE,64.56,501,0,1,1,1,1,0,8.5,0,1,1,0,0,377,394,17,10,261.69729442502467,2.944719535201899e-7
CA,49,1,1,FALSE,64.27,501,1,0,1,1,0,0,24,0,1,0,0,0,452,509,57,11,3176.9081424566393,2.9153408398383237e-7
CA,35,1,1,FALSE,66.22,501,1,0,1,1,1,0,14.5,0,1,1,1,0,452,494,42,11,1332.1291882042278,3.0540897202402853e-7
CA,34,1,1,FALSE,54.56,501,1,0,1,1,0,0,11.21,0,1,0,0,0,542,549,7,10,2038.383706621742,2.941179071506108e-7
CA,67,1,0,FALSE,27.6,410,0,1,0,1,0,1,5,0,1,0,0,0,392,399,7,7,133.5157156521309,2.9971211797897837e-7
CA,56,0,1,FALSE,80.26,501,1,0,1,1,0,0,12.01,0,1,0,0,0,462,484,22,11,966.5413233556847,2.983282452091081e-7
CA,28,1,1,FALSE,25.45,420,1,0,1,1,0,0,5.5,0,1,0,0,0,497,509,12,10,8415.857491844832,2.9258844536105327e-7
CA,51,0,1,FALSE,47.88,501,0,1,0,1,1,1,7.2,0,1,0,0,0,542,549,7,7,-4551.016854195896,2.9645418546000154e-7
CA,44,1,1,TRUE,48.78,477,0,1,1,1,1,1,12.84,0,1,0,0,0,392,419,27,11,7802.829245539433,2.936464840267039e-7
CA,49,1,1,FALSE,38.51,298,1,0,0,0,1,0,3,0,1,0,0,0,392,424,32,2,-14986.431263843842,2.979156687505347e-7
CA,49,1,1,FALSE,15.59,135,1,0,0,0,1,0,0.6,0,0,0,0,0,362,374,12,2,-9535.80058112204,3.026082075521118e-7
CA,49,1,1,FALSE,26.02,446,1,0,1,1,1,0,5.05,0,1,0,0,0,432,454,22,10,9321.63288734137,2.942358769561335e-7
CA,33,1,1,FALSE,19.56,275,1,0,0,1,0,0,5.63,0,0,0,0,0,665,684,19,7,2643.4020934945365,3.0139823505591147e-7
CA,68,1,1,FALSE,33.82,501,1,0,1,1,1,0,67.87,0,1,0,0,0,572,619,47,10,7784.373664543178,2.922365836131032e-7
CA,55,1,0,FALSE,36.09,501,0,1,0,1,1,1,6.9,0,1,0,0,0,452,479,27,8,-1196.3377338331911,2.9755762812441887e-7
CA,50,1,1,FALSE,66.22,501,1,0,1,1,1,0,2,0,1,0,0,0,845,869,24,11,1332.1291882042278,2.960109113556398e-7
CA,64,1,1,FALSE,25.8,501,1,0,0,0,1,1,6,0,1,0,0,0,245,254,9,6,-3446.7876186151843,2.921193870790244e-7
CA,53,1,0,FALSE,63.81,501,0,1,1,1,0,1,12,0,1,0,0,0,407,499,92,11,5050.097986597342,2.916510540512491e-7
CA,49,0,1,FALSE,31.33,501,0,1,0,1,1,0,11.5,0,1,0,0,0,352,414,62,6,587.6983468814542,3.0330319826340303e-7
CA,62,1,1,FALSE,31.27,41,0,1,1,1,0,0,0.54,0,1,0,0,0,1365,1379,14,10,8238.32708011167,2.935287421820871e-7
CA,27,1,0,FALSE,31.27,286,0,1,0,1,0,0,2.84,0,1,0,0,0,482,524,42,6,-2565.2180102776,3.0139823505591147e-7
CA,47,1,1,FALSE,24.29,358,1,0,0,1,1,0,4,0,1,0,0,0,785,789,4,8,3324.0399700800135,2.9025039528828687e-7
CA,63,1,1,FALSE,17.82,197,0,1,0,1,0,0,4,0,0,0,0,0,215,219,4,6,122.09870742691419,3.021236567920105e-7
CA,49,1,1,FALSE,24.6,485,0,1,0,1,1,0,8,0,1,0,0,0,422,429,7,7,3490.7609111485435,3.026082075521118e-7
CA,56,1,1,FALSE,66.22,501,1,0,1,1,0,1,17,0,1,1,1,0,605,609,4,11,1332.1291882042278,3.021236567920105e-7
CA,25,1,1,FALSE,47.88,501,0,1,0,1,1,0,7.7,0,1,0,0,0,302,324,22,6,-6671.1809188290135,3.0565369649405277e-7
CA,47,1,1,FALSE,17.25,501,0,1,0,1,1,1,11,0,1,0,0,0,302,379,77,6,-2446.496035883538,3.0860520653173307e-7
CA,62,1,1,FALSE,46.67,501,0,1,1,1,1,1,57.1,0,1,0,0,0,302,379,77,10,3784.2817045395495,2.9839370307672006e-7
CA,49,1,1,FALSE,28.3,501,0,1,1,1,0,0,38.2,0,1,0,0,0,482,499,17,10,10017.301257621188,2.967238141422141e-7
CA,36,1,1,FALSE,38.96,492,0,1,0,1,1,0,4.01,0,1,1,0,0,452,474,22,7,-2858.9584389255306,2.9459006031405276e-7
CA,29,1,1,FALSE,60.08,444,1,0,1,1,0,0,5.9,0,1,0,0,0,437,459,22,11,1673.1000162223427,2.942358769561335e-7
CA,40,1,1,FALSE,36.09,231,0,1,0,1,1,0,3.5,0,1,0,0,0,482,544,62,8,3432.172193667917,2.92002235873328e-7
CA,36,1,1,FALSE,61.07,501,1,0,1,1,1,0,5.3,0,1,0,0,0,392,429,37,11,4029.170421088933,2.910666559471332e-7
CA,32,1,1,FALSE,29.71,501,1,0,0,1,0,0,2.59,0,1,0,0,0,482,509,27,8,1419.7110217325753,2.9482641101382146e-7
CA,28,1,1,FALSE,24.6,310,0,1,0,1,1,0,3.04,0,1,1,0,0,382,409,27,6,191.65060990325696,2.899012453707762e-7
CA,35,1,1,FALSE,54.79,501,0,1,1,1,1,1,7.5,0,1,0,0,0,482,514,32,10,4468.4371877169615,2.9624836178526196e-7
CA,48,1,1,FALSE,24.87,501,0,1,0,1,1,0,13,0,1,0,0,0,557,574,17,8,1748.8045002557483,3.0370119206874804e-7
CA,68,1,1,FALSE,60.08,501,1,0,1,1,0,0,12.5,0,1,0,0,0,422,454,32,11,1673.1000162223427,2.9247111273656893e-7
CA,69,1,1,FALSE,80.53,501,0,1,1,1,1,0,15.69,0,1,0,0,0,422,439,17,11,-4.09515051721246,2.886244901620859e-7
CA,65,1,1,FALSE,47.88,501,1,0,1,1,0,0,6.5,0,1,0,0,0,542,564,22,11,6928.221964081051,2.8966870377030953e-7
CA,42,1,1,FALSE,70.46,501,1,0,1,1,0,0,7.5,0,1,0,0,0,452,489,37,11,3006.170951865707,2.9803510799368656e-7
CA,38,1,1,FALSE,36.03,501,1,0,1,1,0,0,8.3,0,1,0,0,0,362,424,62,10,3235.8594105574666,3.168645865127545e-7
CA,40,1,1,FALSE,25.45,382,1,0,0,1,0,0,5,0,1,0,0,0,437,479,42,7,19.53347044108523,2.8955250042122807e-7
CA,60,1,1,FALSE,21.41,167,1,0,0,1,0,0,2.2,0,1,0,0,0,695,724,29,6,-1493.2526561691411,2.9376427142823433e-7
CA,56,1,1,FALSE,47.04,289,0,1,1,1,1,0,1.5,0,1,1,1,0,422,439,17,10,2280.5057907484006,2.929407156962398e-7
CA,49,1,1,FALSE,21.3,210,0,1,0,1,1,0,2,0,0,0,0,0,512,519,7,6,377.8860148869744,2.9731916511453845e-7
CA,37,1,0,FALSE,12.67,321,0,1,0,0,1,0,1.95,0,1,0,0,0,275,319,44,2,-10781.742006744675,2.9388210440430523e-7
CA,60,1,1,FALSE,45.83,501,1,0,0,1,1,1,8.5,0,1,0,0,0,482,554,72,7,-7360.8678128317915,2.956550799974705e-7
CA,49,1,1,FALSE,22.44,501,1,0,0,1,1,1,3.79,0,1,0,0,0,275,279,4,8,5006.392996641863,2.900175836569616e-7
CA,29,1,1,FALSE,33.39,501,1,0,0,1,0,0,0.6,0,1,0,0,0,245,319,74,7,-6493.001008930061,3.0236583844851455e-7
CA,65,1,0,FALSE,64.56,501,0,1,0,1,1,1,12.001,0,1,0,0,0,452,469,17,8,-5178.0638587389985,3.105881587568555e-7
CA,56,1,1,FALSE,36.09,403,0,1,0,1,1,0,5.5,0,0,0,0,0,302,394,92,6,-2007.5889594961084,2.995920301146839e-7
CA,62,1,1,FALSE,45.2,501,0,1,1,1,1,1,130.2,0,1,0,0,0,815,824,9,10,3851.652769129025,2.9258844536105327e-7
CA,38,1,1,FALSE,17.82,162,0,1,0,0,0,0,1.8,0,0,1,1,1,452,474,22,2,-11059.424407716795,3.1800729289756015e-7
CA,37,1,1,FALSE,64.09,501,1,0,1,1,1,0,8.5,0,1,0,0,0,482,514,32,11,1551.2958531896365,2.904833871143643e-7
CA,56,1,1,FALSE,24.6,160,0,1,0,0,1,0,1.6,0,1,0,0,0,302,344,42,0,-15548.403124925546,3.045539259097943e-7
CA,76,1,1,FALSE,80.53,501,0,1,1,1,0,0,25.8,0,1,0,0,0,472,479,7,11,-4.095150517241564,2.8932022853841965e-7
CA,59,1,0,FALSE,66.22,501,0,1,1,1,1,0,6.17,0,1,1,0,0,512,694,182,11,784.9154360282282,2.930582300204548e-7
CA,34,1,1,FALSE,38.51,154,0,1,0,1,0,0,4,0,0,0,0,0,1085,1099,14,6,-3432.3032513250837,3.0297211298820693e-7
CA,28,1,1,FALSE,25.8,501,1,0,0,1,0,0,7,0,1,0,0,0,332,349,17,7,-991.6682870644654,3.287352475896292e-7
CA,51,1,1,FALSE,32.11,216,0,1,1,1,0,0,2.28,0,1,0,0,0,482,499,17,10,7875.709554094399,3.021236567920105e-7
CA,48,1,1,FALSE,29.71,412,1,0,0,1,0,0,4.5,0,1,0,0,0,392,424,32,6,-3461.380401423168,3.057761297506103e-7
CA,33,1,1,FALSE,41.89,501,1,0,0,1,0,0,8.6,0,1,0,0,0,422,444,22,8,-4878.01731033302,3.0382286985832893e-7
CA,67,1,1,FALSE,39.8,501,0,1,0,1,1,1,11.35,0,1,0,0,0,285,304,19,8,2022.0420311310882,2.9118344515634496e-7
CA,46,1,1,FALSE,37.97,450,0,1,1,1,1,0,7.6,0,1,0,0,0,332,364,32,10,5750.31941817436,3.003132546297233e-7
CA,37,1,1,FALSE,53.79,501,0,1,1,1,0,0,10,0,1,0,0,0,452,504,52,11,3103.541123642346,2.8955250042122807e-7
CA,41,1,1,FALSE,21.3,165,0,1,0,1,1,0,2.7,0,1,0,0,0,482,544,62,6,377.8860148869735,3.119585755236757e-7
CA,57,1,1,FALSE,58.54,501,0,1,1,1,1,0,11.5,0,1,0,0,0,542,584,42,11,3461.940215190275,2.936464840267039e-7
CA,58,1,1,FALSE,61.07,486,1,0,0,1,1,0,6,0,1,0,0,0,482,524,42,8,-3624.6848441950306,2.921193870790244e-7
CA,62,1,1,TRUE,40.29,501,1,0,0,1,1,0,2.2,0,1,0,0,0,452,464,12,6,-5513.027542680429,3.0103615511112403e-7
CA,55,1,1,FALSE,47.88,501,0,1,1,1,1,1,32.6,0,1,0,0,0,392,424,32,11,6928.221964081051,2.930582300204548e-7
CA,48,1,1,FALSE,58.26,501,1,0,1,1,1,0,7.2,0,1,0,0,0,542,579,37,11,4213.81863410718,3.0860520653173307e-7
CA,54,1,1,FALSE,30.3,489,1,0,0,1,1,1,3.5,0,1,0,0,0,422,424,2,6,-4003.4561510303392,2.9388210440430523e-7
CA,45,1,1,FALSE,17.25,370,0,1,0,1,1,0,5.4,0,1,0,0,0,785,824,39,8,4775.199285526341,2.9388210440430523e-7
CA,36,1,1,FALSE,31.33,501,0,1,0,0,1,0,6.5,0,1,0,0,0,407,529,122,1,-15073.003264257415,3.003132546297233e-7
CA,44,1,1,FALSE,26.16,260,0,1,0,1,0,0,3.42,0,0,0,0,0,542,559,17,6,-925.4720776028178,3.0553131059129723e-7
CA,29,1,1,FALSE,49.09,365,0,1,1,1,1,0,6.2,0,1,0,0,0,302,329,27,10,3213.305888013063,3.1333483627639996e-7
CA,43,1,1,FALSE,43.51,501,1,0,1,1,1,0,20.008,0,1,0,0,0,665,679,14,11,3949.5286935900367,2.931757898135507e-7
CA,29,1,1,FALSE,47.04,501,0,1,0,1,0,0,1.25,0,1,0,0,0,482,499,17,8,-3159.2553624156244,2.939999829725506e-7
CA,64,1,1,FALSE,20.3,118,0,1,0,1,1,0,1,0,1,0,0,0,422,454,32,6,-7482.967980384048,2.967238141422141e-7
CA,37,1,1,FALSE,21.3,115,0,1,0,0,0,0,1,0,1,0,0,0,422,444,22,0,-15967.677808649889,2.9459006031405276e-7
CA,49,1,1,FALSE,29.13,234,0,1,0,1,1,0,3.5,0,1,0,0,0,437,469,32,6,-682.9503164910038,2.9071655927466336e-7
CA,30,1,0,FALSE,58.54,501,0,1,1,1,0,0,11,0,1,0,0,0,422,464,42,11,3461.940215190274,2.9470821280603607e-7
CA,56,1,1,FALSE,26.02,501,1,0,0,1,1,0,1.8,0,1,0,0,0,542,559,17,7,978.1500833526106,3.005540350462335e-7
CA,53,1,1,FALSE,50.17,501,0,1,1,1,0,0,8.5,0,1,0,0,0,482,504,22,11,1719.7585708880288,2.967238141422141e-7
CA,39,1,1,FALSE,46.26,340,1,0,0,1,1,0,6.6,0,1,0,0,0,347,369,22,6,-7589.869330204694,3.071260261689037e-7
CA,40,0,1,FALSE,63.81,323,1,0,0,1,0,0,6.6,0,1,0,0,0,462,479,17,7,-4983.529062017977,2.966878090667431e-7
CA,62,1,1,FALSE,47.88,501,0,1,1,1,1,0,16.6,0,1,0,0,0,392,464,72,10,4208.3413874990365,2.9376427142823433e-7
CA,57,1,1,FALSE,43.51,457,0,1,1,1,1,0,9,0,1,0,0,0,392,409,17,10,1229.6481170080224,2.917680693769619e-7
CA,44,1,1,FALSE,17.38,192,1,0,0,1,0,1,1.91,0,1,0,0,0,317,324,7,6,1075.5545132370225,3.1258342263661396e-7
CA,36,1,1,FALSE,26.1,437,1,0,0,1,1,0,2.18,0,1,0,0,0,935,944,9,6,-3376.3946532747905,2.917680693769619e-7
CA,43,1,1,FALSE,47.88,501,0,1,1,1,0,0,22.5,0,1,1,0,0,452,479,27,11,6928.221964081065,2.930582300204548e-7
CA,64,1,1,FALSE,22.9,155,0,1,0,0,1,0,3.2,0,1,0,0,0,452,464,12,0,-18499.217805414763,2.942358769561335e-7
CA,52,1,1,FALSE,24.95,383,0,1,0,0,1,0,6.5,0,0,0,0,0,302,354,52,5,-2974.064202302103,3.117089748906854e-7
CA,31,1,1,FALSE,47.9,501,1,0,0,1,1,0,4.99,0,1,1,0,0,422,444,22,7,-6995.68420578766,2.930582300204548e-7
CA,49,1,1,FALSE,26.09,175,1,0,0,1,0,0,2.3,0,1,0,0,0,542,579,37,6,-2706.740477995202,3.4103599274308274e-7
CA,27,1,1,FALSE,25.45,288,1,0,0,1,0,0,2.8,0,1,0,0,0,275,304,29,6,-2700.347106140931,3.107125012655706e-7
CA,26,1,1,FALSE,31.27,501,0,1,0,1,0,0,34,0,1,1,0,0,815,844,29,6,-2641.1952262163977,3.109613306341837e-7
CA,33,1,0,FALSE,47.88,377,0,1,0,1,0,0,5,0,1,1,0,0,452,514,62,8,-1231.4197656649849,2.941179071506108e-7
CA,68,1,1,FALSE,21.76,501,1,0,0,0,0,0,7.3,0,1,0,0,0,605,694,89,1,-14590.350465819396,2.963671559106175e-7
CA,45,1,1,FALSE,29.71,483,1,0,0,1,0,0,4,0,1,0,0,0,467,494,27,6,-4020.050131431446,2.934110458767637e-7
CA,39,1,1,FALSE,25.53,334,0,1,0,1,1,0,6.7,0,1,0,0,0,245,274,29,6,-602.9558928051993,3.1421369270826153e-7
CA,47,1,1,FALSE,38.51,501,1,0,0,1,1,1,2.8,0,1,0,0,0,452,469,17,7,1524.422391245344,2.917680693769619e-7
CA,34,1,1,FALSE,19.56,259,0,1,0,1,0,0,1.2,0,1,0,0,0,512,534,22,7,2938.761269678873,2.9506294464755926e-7
CA,25,1,1,FALSE,63.81,501,0,1,1,1,0,0,6.19,0,1,0,0,0,302,504,202,11,5050.09798659734,2.934110458767637e-7
CA,43,1,1,FALSE,45.45,367,1,0,0,1,1,1,6.7,0,1,0,0,0,482,544,62,6,-6783.474624153154,3.217165275378713e-7
CA,25,1,1,FALSE,23.05,231,1,0,1,1,0,0,1.5,0,1,0,0,0,605,619,14,10,7631.297390633474,2.9815459345051283e-7
CA,60,1,1,FALSE,47.88,501,0,1,0,1,1,0,9,0,1,0,0,0,302,329,27,7,-4551.016854195892,2.939999829725506e-7
CA,56,1,1,FALSE,24.95,169,0,1,0,1,1,0,2.5,0,0,0,0,0,452,484,32,6,-793.6820816563595,2.909499119087618e-7
CA,27,1,1,FALSE,32.82,216,1,0,0,1,1,0,0.3,0,1,0,0,0,362,424,62,6,-4132.158723003744,3.0688016300622565e-7
CA,25,1,1,FALSE,23.65,433,1,0,0,1,0,0,3,0,1,0,0,0,392,424,32,6,-595.4788704810044,3.030935086810297e-7
CA,56,1,1,FALSE,41.57,385,0,1,1,1,1,0,10.001,0,1,0,0,0,422,469,47,10,5371.80395098406,2.8932022853841965e-7
CA,54,1,1,TRUE,26.02,90,1,0,0,1,0,0,1.2,0,1,0,0,0,645,654,9,7,1161.991157595332,2.995920301146839e-7
CA,51,1,1,FALSE,23.63,225,0,1,0,0,1,0,2.5,0,1,0,0,0,452,469,17,4,-4752.696719021846,2.958922550158385e-7
CA,25,1,1,FALSE,47.04,234,0,1,0,1,0,0,0.094,0,1,0,0,0,275,314,39,8,-2584.5124009612555,3.0370119206874804e-7
CA,35,1,1,TRUE,19.56,304,0,1,0,1,0,0,4,0,1,0,0,0,362,424,62,6,218.88069309686398,2.9188512997848215e-7
CA,74,1,1,FALSE,25.56,501,0,1,0,1,1,1,8.06,0,1,0,0,0,422,439,17,6,-12.568816067736407,2.917680693769619e-7
CA,60,1,1,FALSE,27.07,228,1,0,0,1,0,0,3,0,1,0,0,0,422,454,32,6,-617.029674891699,2.9141715915720684e-7
CA,46,1,1,FALSE,33.82,501,1,0,1,1,1,0,1.5,0,1,0,0,0,185,219,34,10,6252.260259256564,2.885086906859866e-7
CA,52,1,1,FALSE,47.88,501,1,0,1,1,1,0,12.5,0,1,0,0,0,467,484,17,10,4208.341387499033,2.9258844536105327e-7
CA,31,1,1,FALSE,47.23,403,1,0,0,1,0,0,5,0,1,0,0,0,482,544,62,6,-6914.337293087251,2.9270582338411496e-7
CA,53,1,1,FALSE,53.79,501,1,0,0,1,1,0,5,0,1,0,0,0,462,484,22,7,-7775.981182685702,2.956550799974705e-7
CA,26,1,1,FALSE,23.05,304,0,1,0,1,0,0,4.04,0,1,1,0,0,635,639,4,8,2315.0588889446335,2.9803510799368656e-7
CA,46,1,1,FALSE,17.82,501,0,1,0,1,1,0,6.03,0,1,0,0,0,422,454,32,6,122.09870742691419,2.9141715915720684e-7
CA,60,1,1,FALSE,44.13,501,0,1,0,0,0,1,9.5,0,1,0,0,0,245,294,49,6,-3702.536925239543,3.176259486311274e-7
CA,49,1,1,FALSE,46.71,501,1,0,0,1,1,0,10,0,1,0,0,0,512,559,47,8,-3773.1524826712885,3.145910746109943e-7
CA,48,1,1,FALSE,19.56,264,0,1,1,1,1,0,2.8,0,1,0,0,0,422,449,27,10,11098.402999424914,2.960109113556398e-7
CA,66,1,1,FALSE,29.71,339,1,0,0,1,0,0,4.15,0,1,0,0,0,572,609,37,6,-3461.380401423171,2.897849520810267e-7
CA,25,1,1,FALSE,36.09,337,0,1,0,1,1,0,3,0,1,0,0,0,482,499,17,7,-4035.8197067370274,2.9506294464755926e-7
CA,31,1,1,FALSE,37.32,501,0,1,0,1,0,0,9.6,0,1,1,0,0,185,229,44,7,7005.582251349864,3.003132546297233e-7
CA,37,1,1,FALSE,54.92,470,1,0,1,1,1,0,9.8,0,1,0,0,0,392,419,27,10,2222.8629422296,2.9899228713406545e-7
CA,51,1,1,FALSE,64.09,501,0,1,1,1,1,1,8.6,0,1,0,0,0,392,399,7,11,1748.7002138811877,2.9282324682331964e-7
CA,41,1,1,FALSE,47.88,501,0,1,0,0,1,0,17,0,1,0,0,0,275,364,89,0,-23590.18089026997,2.9899228713406545e-7
CA,24,1,1,FALSE,19.56,150,0,1,0,1,0,0,1.98,0,1,1,0,0,422,429,7,6,218.88069309686125,2.943538924067728e-7
CA,32,1,1,FALSE,74.4,501,0,1,1,1,0,0,10.07,0,1,0,0,0,605,624,19,10,-2641.8807891233882,3.032149513445204e-7
CA,54,1,1,FALSE,38.96,501,1,0,1,1,1,0,12.5,0,1,0,0,0,342,394,52,11,9016.589514964639,2.995920301146839e-7
CA,24,1,1,FALSE,24.87,501,1,0,0,1,0,0,1.67,0,1,0,0,0,635,664,29,8,1748.8045002557446,2.9153408398383237e-7
CA,30,1,1,FALSE,53.6,501,1,0,1,1,0,0,6.5,0,1,0,0,0,542,584,42,10,3066.2412216237717,2.941179071506108e-7
CA,36,1,0,FALSE,56.44,501,0,1,1,1,0,0,7.65,0,1,0,0,0,412,459,47,11,4710.4877601540875,2.9376427142823433e-7
CA,74,1,1,FALSE,64.09,501,1,0,1,1,0,0,17.97,0,1,0,0,0,635,679,44,11,1551.2958531896365,2.9779627570318316e-7
CA,31,1,0,FALSE,70.46,501,0,1,0,0,0,0,2.4,0,1,0,0,0,512,574,62,0,-26912.515390536442,3.4999446412881425e-7
CA,39,1,1,FALSE,36.19,258,0,1,0,0,1,0,2.5,0,1,0,0,0,442,459,17,6,-2398.6613560202386,3.0188166243762904e-7
CA,74,1,1,FALSE,28.23,247,0,1,0,1,1,1,1.211,0,1,0,0,0,552,584,32,6,-543.0641005994221,2.916510540512491e-7
CA,39,1,1,FALSE,36.09,501,0,1,0,1,1,0,3,0,1,0,0,0,725,744,19,6,-6636.098886997221,2.904833871143643e-7
CA,47,1,1,FALSE,27.09,501,0,1,0,1,1,1,8,0,1,0,0,0,905,934,29,6,-142.06983724504244,3.1233333874988677e-7
CA,44,1,1,FALSE,15.59,143,1,0,0,0,0,0,2.5,0,0,0,0,0,392,424,32,2,-9646.910291901213,3.108368918851416e-7
CA,54,1,1,FALSE,21.3,156,0,1,0,1,1,0,4,0,1,0,0,0,542,574,32,8,5817.6471680509985,2.934110458767637e-7
CA,36,1,1,FALSE,0,488,0,1,1,1,1,0,9,0,1,1,0,0,362,394,32,11,7497.373226655633,2.9779627570318316e-7
CA,75,1,1,TRUE,24.29,179,1,0,0,1,0,0,2.19,0,1,0,0,0,1265,1309,44,6,-2115.7211830840133,2.9025039528828687e-7
CA,31,1,1,FALSE,53.6,501,0,1,1,1,1,0,9.8,0,1,0,0,0,557,574,17,10,3066.241221623768,2.954180884091153e-7
CO,53,0,1,FALSE,47.88,501,1,0,1,1,1,0,8.7,0,1,0,0,0,442,469,27,11,6328.505452132158,3.107965015368969e-7
CO,62,1,1,FALSE,30.3,501,1,0,0,1,1,0,0.65,0,1,0,0,0,665,694,29,6,-4450.603814812872,2.9553656128341037e-7
CO,61,0,1,FALSE,80.26,501,0,1,1,1,1,0,49.5,0,1,0,0,0,482,514,32,11,490.46686577779474,2.954051131698299e-7
CO,41,0,1,FALSE,21.76,311,0,1,1,1,1,1,1.6,0,0,0,0,0,1325,1369,44,11,12608.455300000733,3.0139844086850814e-7
CO,57,0,1,FALSE,29.71,501,1,0,1,1,0,1,8,0,1,0,0,0,482,514,32,10,7418.141904904878,2.9645418546000154e-7
CO,43,0,1,FALSE,31.27,501,0,1,0,1,1,0,13,0,0,0,0,0,1215,1224,9,7,3485.73644161415,3.078745290732298e-7
CO,37,0,1,FALSE,19.56,272,0,1,0,1,0,0,3.6,0,1,1,0,0,362,369,7,7,2643.4020934945365,2.9879857538963205e-7
CO,51,0,1,FALSE,23.65,443,1,0,0,0,1,1,3.5,0,1,0,0,0,322,329,7,2,-11475.001176809057,3.2710405705073967e-7
CO,37,1,1,FALSE,38.07,203,1,0,0,1,0,0,1,0,1,0,0,0,422,444,22,8,2680.788195899884,2.9118344515634496e-7
CO,50,0,1,FALSE,29.71,384,1,0,0,1,1,0,3.4,0,1,0,0,0,422,484,62,6,-3461.380401423172,3.233948224104285e-7
CO,48,0,1,FALSE,21.99,28,0,1,0,1,0,0,0.37,0,1,0,0,0,635,654,19,7,2920.953959846407,3.0390085679475227e-7
CO,29,0,1,FALSE,0,271,0,1,1,1,1,0,7,0,1,1,1,1,372,389,17,10,4777.4926500736165,3.027066946274068e-7
CO,36,0,1,FALSE,43.26,130,1,0,0,1,0,0,1.72,0,0,0,0,0,512,564,52,6,-6334.767436368929,2.993875124854189e-7
CO,51,0,1,FALSE,60.08,501,1,0,1,1,0,0,9.2,0,1,0,0,0,437,444,7,11,1673.1000162223427,3.0497955962755227e-7
CO,37,0,1,FALSE,29.81,362,0,1,1,1,1,0,6.5,0,1,0,0,0,407,419,12,10,9612.58227010268,2.9868092460598875e-7
CO,24,0,1,FALSE,26.31,501,0,1,0,1,0,0,2.2,0,1,0,0,0,332,354,22,6,-444.21192763739964,2.9950543666347913e-07
CO,35,0,1,FALSE,33.82,196,0,1,0,1,0,0,1.51,0,1,0,0,0,422,464,42,7,-1907.3814704894758,3.0033218446796577e-7
CO,45,1,1,FALSE,60.08,501,1,0,1,1,1,0,6.4,0,1,0,0,0,467,484,17,11,1662.6937744508978,2.9815459345051283e-7
CO,25,0,1,FALSE,47.88,334,0,1,1,1,0,0,4.4,0,1,1,0,0,457,494,37,10,3608.6248755501438,2.965709746692133e-7
CO,39,0,1,FALSE,53.79,493,1,0,1,1,1,1,5.3,0,1,0,0,0,542,554,12,10,383.6605470603354,3.0823829376075344e-7
CO,49,0,1,FALSE,26.02,344,1,0,0,1,1,1,1.06,0,1,1,0,0,492,544,52,7,1161.9911575953329,2.9915180094110267e-7
CO,27,0,1,FALSE,27.6,120,0,1,0,1,0,0,1.6,0,1,0,0,0,665,669,4,7,-1026.244012728334,2.9343347000165276e-7
CO,63,0,1,FALSE,19.56,267,1,0,0,0,1,0,1.55,0,1,0,0,0,482,509,27,5,-2796.3590596694885,2.9879857538963205e-7
CO,30,0,1,FALSE,36.19,501,0,1,0,1,1,1,9.7,0,1,0,0,0,337,349,12,6,-2067.3134085307393,3.031838052160515e-7
CO,31,0,0,TRUE,31.27,405,0,1,0,1,0,0,3.88,0,1,0,0,0,75,124,49,7,154.6625663044133,3.0127978452870687e-7
CO,51,0,1,FALSE,26.31,199,0,1,0,0,1,0,4.8,0,1,0,0,0,302,324,22,2,-11323.73423396545,2.980933528969833e-7
CO,35,0,1,FALSE,57.27,501,1,0,1,1,1,0,4.7,0,1,0,0,0,482,499,17,10,-2103.615451272428,2.968046886700752e-7
CO,54,0,1,FALSE,37.97,501,0,1,0,1,1,1,8.14,0,1,0,0,0,825,839,14,8,3073.1536893125412,3.0068719086972406e-7
CO,59,0,1,FALSE,24.39,501,1,0,0,1,1,0,6,0,1,0,0,0,452,469,17,6,-2533.7130931602733,3.0033218446796577e-7
CO,72,0,1,FALSE,61.07,501,1,0,1,1,1,1,5.99,0,1,0,0,0,542,604,62,11,4029.170421088933,3.0033218446796577e-7
CO,30,0,1,FALSE,47.04,367,1,0,1,1,1,0,3.5,0,1,0,0,0,875,894,19,11,5000.386367330408,2.9645418546000154e-7
CO,33,0,1,FALSE,28.43,191,0,1,0,1,1,1,3.15,0,1,0,0,0,472,484,12,6,-1122.5424940440607,3.541281135743968e-7
CO,53,0,1,FALSE,37.97,501,0,1,0,1,1,1,4.5,0,1,0,0,0,467,474,7,6,-5129.202888153692,3.0366165465176297e-7
CO,50,0,1,FALSE,17.38,187,0,1,0,1,1,0,2.5,0,1,1,0,0,245,259,14,6,2228.3669968862728,3.0933212424059564e-7
